SPM (Spatial Population Model)
Call: spm -p -q -g 0 -o profile.dat 
Date: Sun Aug 19 08:57:15 2018
v1.1-2018-05-31 (rev. 1291). Copyright (c) 2008-2018, NIWA
User name: Admin
Machine name: DELL9070 (Windows_NT, PID=7804)

[mature-2002]
report.type: observation
observation.label: mature-2002
observation.year: 2002
observation.time_step: one
observation.min_age: 1
observation.max_age: 30
observation.age_plus_group: true
area age observed expected residual errorvalue processerror totalerror score
r3-c5 81.7114 64.675 17.0364 0.23425 0 0.23425 -0.829488
r3-c6 17.4814 53.3726 -35.8913 0.301958 0 0.301958 5.37206
r4-c4 8.53259 44.9264 -36.3938 0.225828 0 0.225828 25.4128
r4-c5 17.7352 50.6492 -32.914 0.369651 0 0.369651 2.76262
r4-c6 61.7196 33.887 27.8325 0.303952 0 0.303952 1.13177
r5-c4 19.5575 29.4951 -9.93759 0.409544 0 0.409544 -0.573683
r5-c5 34.4299 27.1546 7.27533 0.334005 0 0.334005 -0.724972
r5-c6 29.2482 26.5677 2.68049 0.314912 0 0.314912 -1.07055
r5-c7 104.656 24.1019 80.5545 0.277543 0 0.277543 13.971
r6-c5 1.86121 57.6166 -55.7554 1.36183 0 1.36183 4.05525
*end

[cpue-2004]
report.type: observation
observation.label: cpue-2004
observation.year: 2004
observation.time_step: one
area observed expected residual errorvalue processerror totalerror score
r1-c5 36.2868 100.627 -64.3399 0.236308 0 0.236308 7.61326
r1-c6 46.8171 99.1869 -52.3698 0.217512 0 0.217512 4.1898
r1-c7 48.8206 89.1437 -40.3232 0.269111 0 0.269111 0.969949
r2-c5 25.6999 88.2694 -62.5695 0.460794 0 0.460794 2.53708
r2-c6 1.05643 108.849 -107.792 28.328 0 28.328 1.07473
r3-c4 15.2233 79.0974 -63.8741 0.301896 0 0.301896 13.533
r3-c5 34.9588 64.0806 -29.1218 0.292151 0 0.292151 0.697788
r3-c6 19.004 52.0603 -33.0562 0.302716 0 0.302716 4.08143
r4-c3 20.7139 26.7172 -6.0033 0.282471 0 0.282471 -0.979275
r4-c4 11.6747 26.4249 -14.7502 0.425466 0 0.425466 0.720969
r4-c5 17.2485 38.9413 -21.6928 0.423457 0 0.423457 0.722652
r4-c6 15.3453 31.7075 -16.3622 0.37009 0 0.37009 0.678327
r5-c4 14.3212 21.9082 -7.58696 0.48595 0 0.48595 -0.535405
r5-c5 12.6759 29.186 -16.5101 0.357449 0 0.357449 1.43114
r5-c6 13.5373 24.2224 -10.6851 0.524675 0 0.524675 -0.271451
r5-c7 56.6335 21.8484 34.7851 0.372196 0 0.372196 2.96766
*end

[cpue-2005]
report.type: observation
observation.label: cpue-2005
observation.year: 2005
observation.time_step: one
area observed expected residual errorvalue processerror totalerror score
r1-c6 50.9385 74.907 -23.9685 0.265313 0 0.265313 -0.435192
r1-c7 129.407 80.7994 48.6076 0.129954 0 0.129954 4.81589
r2-c4 0.252388 98.2004 -97.948 1.41421 0 1.41421 13.3896
r2-c5 34.2299 74.0694 -39.8395 0.266285 0 0.266285 2.63093
r2-c6 59.6056 76.8159 -17.2103 0.219061 0 0.219061 -0.96475
r2-c7 64.7805 66.6756 -1.89507 0.0581677 0 0.0581677 -2.7362
r3-c5 63.5843 61.884 1.70025 0.259836 0 0.259836 -1.33679
r3-c6 52.2226 49.6126 2.60998 0.175031 0 0.175031 -1.67739
r4-c3 30.7325 26.3006 4.43191 0.67138 0 0.67138 -0.337357
r4-c4 26.3472 24.2597 2.08752 0.415746 0 0.415746 -0.835496
r4-c5 10.7378 40.074 -29.3362 0.380185 0 0.380185 4.78066
r4-c6 46.2572 29.2894 16.9677 0.367561 0 0.367561 0.0354609
r5-c4 25.7516 30.4299 -4.67828 0.0749864 0 0.0749864 -0.189864
r5-c5 57.4975 22.3705 35.1269 0.276473 0 0.276473 5.22624
r5-c6 22.2915 22.0422 0.249289 0.387643 0 0.387643 -0.959504
r5-c7 25.8822 19.9741 5.90806 0.49269 0 0.49269 -0.45199
*end

[cpue-2006]
report.type: observation
observation.label: cpue-2006
observation.year: 2006
observation.time_step: one
area observed expected residual errorvalue processerror totalerror score
r1-c6 48.4028 70.4784 -22.0756 0.395844 0 0.395844 -0.648283
r1-c7 86.6808 88.9369 -2.25616 0.159743 0 0.159743 -1.8371
r2-c4 208.385 68.2653 140.12 0.120877 0 0.120877 41.3729
r2-c5 47.2418 69.7329 -22.4911 0.212855 0 0.212855 -0.036468
r2-c6 64.5583 72.1131 -7.55485 0.279833 0 0.279833 -1.25721
r3-c5 85.4423 58.0778 27.3645 0.152012 0 0.152012 1.5684
r3-c6 60.6341 46.1922 14.4419 0.180915 0 0.180915 -0.428754
r4-c6 179.477 27.0256 152.452 0.349789 0 0.349789 15.4085
r5-c4 3.30975 31.2477 -27.9379 0.792729 0 0.792729 3.74772
r5-c5 23.3103 29.8875 -6.57724 0.199758 0 0.199758 -0.950437
r5-c6 33.0502 20.2572 12.793 0.348406 0 0.348406 0.221584
r5-c7 108.265 18.3297 89.9352 0.321604 0 0.321604 15.7658
r6-c5 16.2518 41.3095 -25.0577 0.190543 0 0.190543 10.0727
*end

[cpue-2007]
report.type: observation
observation.label: cpue-2007
observation.year: 2007
observation.time_step: one
area observed expected residual errorvalue processerror totalerror score
r1-c5 142.802 67.3362 75.4661 0.140974 0 0.140974 12.7736
r2-c4 127.203 65.0251 62.1776 0.268246 0 0.268246 2.25078
r2-c5 52.8264 66.4752 -13.6487 0.306987 0 0.306987 -1.01406
r3-c4 24.1004 66.1432 -42.0427 0.123963 0 0.123963 30.8243
r3-c5 56.0714 55.384 0.687382 0.2382 0 0.2382 -1.43406
r3-c6 45.3505 43.9568 1.39374 0.260931 0 0.260931 -1.32882
r4-c4 2.82843 34.1491 -31.3207 1.41421 0 1.41421 1.76293
r4-c6 269.098 25.7256 243.372 0.14072 0 0.14072 139.739
r5-c4 31.4849 17.6446 13.8403 0.248223 0 0.248223 1.69275
r5-c5 34.786 19.8912 14.8948 0.254763 0 0.254763 1.38811
r5-c6 30.6376 19.2853 11.3523 0.451974 0 0.451974 -0.010306
r5-c7 25.2708 17.2828 7.98795 0.416564 0 0.416564 -0.255222
r6-c5 70.0083 37.4412 32.5671 0.0572016 0 0.0572016 57.4017
*end

[random_seed]
report.type: random_number_seed
random_number_seed: 0
*end

[SSB]
report.type: derived_quantity
derived_quantity.label: SSB
initialisation.initialisation_phase[1]: 0 0 0 0 3966.37 8352.8 13177.1 18447.4 24158.6 30288.6 36795.8 43616.9 50668.1 57848.8 65047.8 72151.6 79053 85659.4 91897.4 97715.4 103083 107991 112442 116453 120048 123258 126112 128644 130886 132910 134687 136248 137619 138822 139879 140807 141621 142337 142965 143517 144001 144426 144800 145128 145416 145669 145891 146086 146257 146407 146539 146655 146757 146847 146925 146994 147054 147108 147154 147195 147231 147263 147291 147315 147336 147355 147372 147386 147399 147410 147420 147428 147436 147443 147448 147453 147458 147462 147465 147468 147471 147473 147476 147477 147479 147480 147482 147483 147484 147484 147485 147486 147486 147487 147487 147488 147488 147488 147488 147489
initialisation.initialisation_phase[2]: 147489 147489 147489 147489 147489 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490 147490
years: 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007
values: 147490 147490 147490 146626 143362 139687 132141 124210 115678 106764 99517.3 95368.1 90399
*end

[estimate-summary]
report.type: estimate_summary
parameter: catchability[CPUEq].q
lower_bound: 1e-07
upper_bound: 0.1
prior: uniform
value: 0.0163319

parameter: preference_function[ImmatureDistance].lambda
lower_bound: 0.0001
upper_bound: 0.05
prior: uniform
value: 0.000220803

parameter: preference_function[ImmatureDepth].a50
lower_bound: 10
upper_bound: 5000
prior: uniform
value: 3716.04

parameter: preference_function[ImmatureDepth].ato95
lower_bound: 1
upper_bound: 5000
prior: uniform
value: 1168.31

parameter: preference_function[ImmatureLatitude].a50
lower_bound: 60
upper_bound: 80
prior: uniform
value: 69.9792

parameter: preference_function[ImmatureLatitude].ato95
lower_bound: 0.01
upper_bound: 30
prior: uniform
value: 3.8272

parameter: preference_function[MatureDistance].lambda
lower_bound: 0.0001
upper_bound: 0.05
prior: uniform
value: 0.00415238

parameter: preference_function[MatureDepth].mu
lower_bound: 100
upper_bound: 5000
prior: uniform
value: 4998.76

parameter: preference_function[MatureDepth].sigma_l
lower_bound: 1
upper_bound: 5000
prior: uniform
value: 2854.37

parameter: preference_function[MatureDepth].sigma_r
lower_bound: 1
upper_bound: 10000
prior: uniform
value: 9698.2

parameter: preference_function[MatureLatitude].a50
lower_bound: 60
upper_bound: 80
prior: uniform
value: 71.7932

parameter: preference_function[MatureLatitude].ato95
lower_bound: 0.01
upper_bound: 30
prior: uniform
value: 25.4284

parameter: selectivity[FishingSel].a50
lower_bound: 1
upper_bound: 20
prior: uniform
value: 11.943

parameter: selectivity[FishingSel].ato95
lower_bound: 0.01
upper_bound: 50
prior: uniform
value: 5.8307

parameter: selectivity[Maturation].a50
lower_bound: 5
upper_bound: 18
prior: uniform
value: 14.9049

parameter: selectivity[Maturation].ato95
lower_bound: 0.01
upper_bound: 15
prior: uniform
value: 11.6737

parameter: process[BHrecruitment].r0
lower_bound: 100000
upper_bound: 1e+07
prior: uniform
value: 100000

*end

[estimate-value]
report.type: estimate_value
parameter: catchability[CPUEq].q preference_function[ImmatureDistance].lambda preference_function[ImmatureDepth].a50 preference_function[ImmatureDepth].ato95 preference_function[ImmatureLatitude].a50 preference_function[ImmatureLatitude].ato95 preference_function[MatureDistance].lambda preference_function[MatureDepth].mu preference_function[MatureDepth].sigma_l preference_function[MatureDepth].sigma_r preference_function[MatureLatitude].a50 preference_function[MatureLatitude].ato95 selectivity[FishingSel].a50 selectivity[FishingSel].ato95 selectivity[Maturation].a50 selectivity[Maturation].ato95 process[BHrecruitment].r0
0.0163319 0.000220803 3716.04 1168.31 69.9792 3.8272 0.00415238 4998.76 2854.37 9698.2 71.7932 25.4284 11.943 5.8307 14.9049 11.6737 100000
*end

[Objective_Score]
report.type: objective_function
obs->mature-2002: 93.1519
obs->mature-2003: 91.5078
obs->mature-2004: 122.741
obs->mature-2005: 292.826
obs->mature-2006: 127.97
obs->mature-2007: 206.467
obs->CAA-1998: 255.839
obs->CAA-1999: 181.073
obs->CAA-2000: 115.614
obs->CAA-2001: 355.298
obs->CAA-2002: 384.481
obs->CAA-2003: 349.064
obs->CAA-2004: 499.238
obs->CAA-2005: 601.732
obs->CAA-2006: 405.63
obs->CAA-2007: 480.826
obs->cpue-1998: 92.3142
obs->cpue-1999: 35.5188
obs->cpue-2000: 6.05172
obs->cpue-2001: 39.1095
obs->cpue-2002: 59.0651
obs->cpue-2003: 50.6516
obs->cpue-2004: 39.4317
obs->cpue-2005: 20.9543
obs->cpue-2006: 82.9993
obs->cpue-2007: 243.791
penalty->event_mortality_penalty(Fishing): 2.55855
penalty->event_mortality_penalty(Fishing): 1.60849
penalty->event_mortality_penalty(Fishing): 6.70598
penalty->event_mortality_penalty(Fishing): 2.88884
penalty->event_mortality_penalty(Fishing): 20.2918
penalty->event_mortality_penalty(Fishing): 4.19671
penalty->event_mortality_penalty(Fishing): 4.43601
penalty->event_mortality_penalty(Fishing): 0.496978
penalty->event_mortality_penalty(Fishing): 5.06699
penalty->event_mortality_penalty(Fishing): 27.3928
penalty->event_mortality_penalty(Fishing): 12.8247
penalty->event_mortality_penalty(Fishing): 16.5566
penalty->event_mortality_penalty(Fishing): 18.4669
penalty->event_mortality_penalty(Fishing): 35.1001
penalty->event_mortality_penalty(Fishing): 0.159302
penalty->event_mortality_penalty(Fishing): 63.2571
penalty->event_mortality_penalty(Fishing): 1.38721
penalty->event_mortality_penalty(Fishing): 27.1258
penalty->event_mortality_penalty(Fishing): 11.1635
penalty->event_mortality_penalty(Fishing): 77.8486
penalty->event_mortality_penalty(Fishing): 42.0252
penalty->event_mortality_penalty(Fishing): 0.108958
penalty->event_mortality_penalty(Fishing): 1.68725
penalty->event_mortality_penalty(Fishing): 0.411313
penalty->event_mortality_penalty(Fishing): 3.07208
penalty->event_mortality_penalty(Fishing): 14.259
penalty->event_mortality_penalty(Fishing): 2.99986
penalty->event_mortality_penalty(Fishing): 6.23807
penalty->event_mortality_penalty(Fishing): 59.5267
penalty->event_mortality_penalty(Fishing): 56.3955
penalty->event_mortality_penalty(Fishing): 39.146
penalty->event_mortality_penalty(Fishing): 1.91899
penalty->event_mortality_penalty(Fishing): 30.7831
penalty->event_mortality_penalty(Fishing): 3.78391
penalty->event_mortality_penalty(Fishing): 13.8866
penalty->event_mortality_penalty(Fishing): 0.543546
penalty->event_mortality_penalty(Fishing): 1.84621
penalty->event_mortality_penalty(Fishing): 41.9263
penalty->event_mortality_penalty(Fishing): 18.0894
penalty->event_mortality_penalty(Fishing): 39.4212
penalty->event_mortality_penalty(Fishing): 65.2081
penalty->event_mortality_penalty(Fishing): 31.0902
penalty->event_mortality_penalty(Fishing): 24.5492
penalty->event_mortality_penalty(Fishing): 0.212384
penalty->event_mortality_penalty(Fishing): 9.17388
penalty->event_mortality_penalty(Fishing): 20.2314
penalty->event_mortality_penalty(Fishing): 30.217
penalty->event_mortality_penalty(Fishing): 5.5892
penalty->event_mortality_penalty(Fishing): 97.3716
penalty->event_mortality_penalty(Fishing): 43.7243
penalty->event_mortality_penalty(Fishing): 27.1539
penalty->event_mortality_penalty(Fishing): 11.9874
penalty->event_mortality_penalty(Fishing): 20.148
penalty->event_mortality_penalty(Fishing): 8.54207
penalty->event_mortality_penalty(Fishing): 9.0821
prior->catchability[CPUEq].q: 0
prior->preference_function[ImmatureDistance].lambda: 0
prior->preference_function[ImmatureDepth].a50: 0
prior->preference_function[ImmatureDepth].ato95: 0
prior->preference_function[ImmatureLatitude].a50: 0
prior->preference_function[ImmatureLatitude].ato95: 0
prior->preference_function[MatureDistance].lambda: 0
prior->preference_function[MatureDepth].mu: 0
prior->preference_function[MatureDepth].sigma_l: 0
prior->preference_function[MatureDepth].sigma_r: 0
prior->preference_function[MatureLatitude].a50: 0
prior->preference_function[MatureLatitude].ato95: 0
prior->selectivity[FishingSel].a50: 0
prior->selectivity[FishingSel].ato95: 0
prior->selectivity[Maturation].a50: 0
prior->selectivity[Maturation].ato95: 0
prior->process[BHrecruitment].r0: 0
total_score: 6355.23
*end

[Maturation]
report.type: selectivity
selectivity.label: Maturation
ages: 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
values: 0 0 0 0 0.0759774 0.0213322 0.0267187 0.033241 0.0410227 0.0501444 0.0606186 0.0723644 0.0851915 0.0988004 0.112803 0.126763 0.140251 0.152893 0.164408 0.174628 0.183491 0.191026 0.197322 0.202508 0.20673 0.210135 0.212859 0.215025 0.216739 1
*end

[FishingSel]
report.type: selectivity
selectivity.label: FishingSel
ages: 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
values: 0.00396564 0.00655386 0.010813 0.0177903 0.0291375 0.047373 0.0761262 0.120131 0.184492 0.27265 0.383143 0.50719 0.630357 0.738606 0.824006 0.885818 0.927822 0.955156 0.972446 0.983187 0.989785 0.99381 0.996255 0.997737 0.998633 0.999174 0.999502 0.999699 0.999818 0.99989
*end

[One]
report.type: selectivity
selectivity.label: One
ages: 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
values: 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
*end

[covariance]
report.type: covariance
parameter: catchability[CPUEq].q preference_function[ImmatureDistance].lambda preference_function[ImmatureDepth].a50 preference_function[ImmatureDepth].ato95 preference_function[ImmatureLatitude].a50 preference_function[ImmatureLatitude].ato95 preference_function[MatureDistance].lambda preference_function[MatureDepth].mu preference_function[MatureDepth].sigma_l preference_function[MatureDepth].sigma_r preference_function[MatureLatitude].a50 preference_function[MatureLatitude].ato95 selectivity[FishingSel].a50 selectivity[FishingSel].ato95 selectivity[Maturation].a50 selectivity[Maturation].ato95 process[BHrecruitment].r0
Hessian:
1.00937e+08 4.72921e+07 -16.1886 -63.1097 76076 -32127.8 2.78195e+06 -585.205 -38.657 881.714 -38674.3 138611 -109042 57622.9 -20574.9 -35166.3 0
4.72921e+07 2.37477e+10 2216.33 6277.1 240823 -159989 1.64867e+08 7444.94 828.117 156.419 -1.78631e+06 -805146 -477598 95236.4 86784.2 -135496 0
-16.1886 2216.33 0.00077923 0.00109571 -0.0886653 0.00516089 26.37 -0.0198894 0.000127693 -0.00196858 -0.361867 0.0739223 -0.0259919 -0.0121424 0.0148881 -0.00376249 0
-63.1097 6277.1 0.00109571 0.00264051 -0.0305881 -0.0148885 56.7903 -0.0439283 0.000365817 -0.0036875 -0.800613 -0.0213472 -0.0308038 -0.0399507 0.0712785 -0.0114496 0
76076 240823 -0.0886653 -0.0305881 163.151 -59.8032 1998.52 1.46682 -0.0190015 0.927728 -23.1005 87.3398 -74.9561 37.8152 -2.50008 -33.1543 0
-32127.8 -159989 0.00516089 -0.0148885 -59.8032 54.0795 -1417.97 0.375831 0.00115772 -0.342366 20.8129 -42.3905 31.0106 -10.5944 -1.30451 15.2023 0
2.78195e+06 1.64867e+08 26.37 56.7903 1998.52 -1417.97 1.05335e+07 -647.478 5.24879 -27.02 -19590.8 3686.33 -7814.47 2751.42 -1398.59 -1265.66 0
-585.205 7444.94 -0.0198894 -0.0439283 1.46682 0.375831 -647.478 14.1089 -0.00292024 0.0221208 13.7599 0.374439 0.318128 0.593516 -0.535168 1.50536 0
-38.657 828.117 0.000127693 0.000365817 -0.0190015 0.00115772 5.24879 -0.00292024 0.000138203 -0.000822524 -0.0913875 -0.0444065 0.0161258 -0.0201136 0.0358366 0.00781009 0
881.714 156.419 -0.00196858 -0.0036875 0.927728 -0.342366 -27.02 0.0221208 -0.000822524 0.0204372 0.862871 0.218928 -0.767859 0.471268 -0.351368 -0.362313 0
-38674.3 -1.78631e+06 -0.361867 -0.800613 -23.1005 20.8129 -19590.8 13.7599 -0.0913875 0.862871 293.066 -126.37 60.6395 -15.1514 -8.898 25.8692 0
138611 -805146 0.0739223 -0.0213472 87.3398 -42.3905 3686.33 0.374439 -0.0444065 0.218928 -126.37 390.684 -99.0743 54.7373 -25.1905 -53.2865 0
-109042 -477598 -0.0259919 -0.0308038 -74.9561 31.0106 -7814.47 0.318128 0.0161258 -0.767859 60.6395 -99.0743 272.682 -162.486 3.8866 30.6594 0
57622.9 95236.4 -0.0121424 -0.0399507 37.8152 -10.5944 2751.42 0.593516 -0.0201136 0.471268 -15.1514 54.7373 -162.486 140.327 -7.89272 -14.827 0
-20574.9 86784.2 0.0148881 0.0712785 -2.50008 -1.30451 -1398.59 -0.535168 0.0358366 -0.351368 -8.898 -25.1905 3.8866 -7.89272 60.0429 10.2914 0
-35166.3 -135496 -0.00376249 -0.0114496 -33.1543 15.2023 -1265.66 1.50536 0.00781009 -0.362313 25.8692 -53.2865 30.6594 -14.827 10.2914 22.1404 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Covariance:
1.27477e-07 6.02387e-09 -0.00139251 -0.00293977 -5.52006e-06 -1.3787e-06 7.86963e-09 -5.84067e-05 -0.00014924 -0.00773594 6.34007e-05 -1.12762e-06 3.41009e-05 1.63129e-05 2.97686e-06 -6.32893e-06 0
6.02387e-09 1.58779e-08 -0.00236682 -0.013908 2.18718e-06 2.09895e-06 -1.20016e-10 -0.000160843 -0.00840186 -0.00904277 0.00011862 7.36465e-05 6.09589e-06 3.01452e-06 -4.73965e-06 1.3246e-06 0
-0.00139251 -0.00236682 4708.4 616.669 3.15409 1.53358 -0.000942955 24.1423 2271.51 1428.07 -16.6456 -11.7005 -0.159901 0.120733 1.04152 0.0725309 0
-0.00293977 -0.013908 616.669 78255.2 -20.5601 -2.66467 -0.00207055 146.356 2870.71 10948.5 93.6693 2.80009 -17.023 -8.7663 3.15762 3.4434 -0
-5.52006e-06 2.18718e-06 3.15409 -20.5601 0.0221269 0.0120883 -8.11546e-07 -0.0259373 0.225419 -2.2691 -0.0353579 -0.00806416 0.00312667 0.0010838 -0.00321642 0.00365577 0
-1.3787e-06 2.09895e-06 1.53358 -2.66467 0.0120883 0.0338885 -4.09016e-07 -0.0219811 0.546229 -0.969993 0.0147212 0.0105266 -0.00111463 -0.00280175 0.00111439 -0.00294023 0
7.86963e-09 -1.20016e-10 -0.000942955 -0.00207055 -8.11546e-07 -4.09016e-07 1.13862e-07 -1.61649e-06 0.000357617 -0.000687667 2.24898e-06 -3.35704e-06 5.2805e-06 3.02716e-06 5.22868e-06 -1.35836e-05 -0
-5.84067e-05 -0.000160843 24.1423 146.356 -0.0259373 -0.0219811 -1.61649e-06 1.70649 82.2324 91.8804 -1.19028 -0.743436 -0.0606166 -0.0297926 0.0501717 -0.0204859 0
-0.00014924 -0.00840186 2271.51 2870.71 0.225419 0.546229 0.000357617 82.2324 19602.2 4972.85 -70.8988 -40.6086 -1.43212 -0.352804 -2.41973 7.04556 0
-0.00773594 -0.00904277 1428.07 10948.5 -2.2691 -0.969993 -0.000687667 91.8804 4972.85 5634.1 -59.3795 -37.3375 -4.82615 -2.45672 2.77395 2.96899 0
6.34007e-05 0.00011862 -16.6456 93.6693 -0.0353579 0.0147212 2.24898e-06 -1.19028 -70.8988 -59.3795 1.49454 0.750472 0.0117955 0.00455359 -0.0389279 0.00832045 -0
-1.12762e-06 7.36465e-05 -11.7005 2.80009 -0.00806416 0.0105266 -3.35704e-06 -0.743436 -40.6086 -37.3375 0.750472 0.423723 0.00874114 0.00338813 -0.0240992 0.0270498 0
3.41009e-05 6.09589e-06 -0.159901 -17.023 0.00312667 -0.00111463 5.2805e-06 -0.0606166 -1.43212 -4.82615 0.0117955 0.00874114 0.0278167 0.0220609 0.00256275 -0.00364328 -0
1.63129e-05 3.01452e-06 0.120733 -8.7663 0.0010838 -0.00280175 3.02716e-06 -0.0297926 -0.352804 -2.45672 0.00455359 0.00338813 0.0220609 0.0280283 0.00236187 -0.00453019 0
2.97686e-06 -4.73965e-06 1.04152 3.15762 -0.00321642 0.00111439 5.22868e-06 0.0501717 -2.41973 2.77395 -0.0389279 -0.0240992 0.00256275 0.00236187 0.0247924 -0.0109226 0
-6.32893e-06 1.3246e-06 0.0725309 3.4434 0.00365577 -0.00294023 -1.35836e-05 -0.0204859 7.04556 2.96899 0.00832045 0.0270498 -0.00364328 -0.00453019 -0.0109226 0.161692 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
Correlation:
1 0.133895 -0.056839 -0.0294335 -0.103937 -0.0209762 0.0653204 -0.125226 -0.00298549 -0.288659 0.145253 -0.00485182 0.572661 0.272908 0.0529522 -0.0440829 0
0.133895 1 -0.273736 -0.394558 0.116688 0.0904857 -0.00282261 -0.977131 -0.47624 -0.956076 0.770027 0.897872 0.290059 0.142897 -0.238886 0.0261423 0
-0.056839 -0.273736 1 0.0321262 0.309013 0.121407 -0.0407253 0.269334 0.236443 0.277269 -0.198431 -0.261954 -0.0139721 0.0105098 0.096399 0.0026287 0
