SPM (Spatial Population Model)
Call: spm -e 
Date: Thu Nov 20 11:00:48 2014
v1.1-2014-10-19 (rev. 1221). Copyright (c) 2008-2014, NIWA
User name: marshcrai
Machine name: KK-404-01-C (Windows_NT, PID=3956)

[initialisation-phase1]
report.type: initialisation
initialisation.initialisation_phase: Phase1
years: 60
lambda: 1e-010
lambda_hat: 0.00917615 0.000165044 3.02189e-006 5.53476e-008 1.01373e-009 1.85672e-011
lambda_years: 10 20 30 40 50 60
row column category age[1]
12 12 stock 2435.64
12 13 stock 2365.36
12 14 stock 2344.75
12 18 stock 2372.06
12 19 stock 2391.98
12 20 stock 2459.97
12 21 stock 2590.99
12 22 stock 2696.69
12 23 stock 2767.88
12 24 stock 2807.14
12 25 stock 2825.42
12 26 stock 2806.49
12 27 stock 2711.87
12 28 stock 2528.27
12 29 stock 2269.46
12 30 stock 1970.88
12 31 stock 1648.08
13 1 stock 1029.32
13 2 stock 1242.64
13 3 stock 1443.33
13 4 stock 1636.87
13 5 stock 1832.83
13 6 stock 1933.96
13 7 stock 1977.94
13 8 stock 2018.81
13 9 stock 2068.24
13 10 stock 2034.7
13 11 stock 1942
13 12 stock 1832.08
13 13 stock 1746.27
13 14 stock 1618.18
13 15 stock 1623.85
13 18 stock 1723.31
13 19 stock 1808.66
13 20 stock 1901.9
13 21 stock 1990.81
13 22 stock 2078.29
13 23 stock 2146.25
13 24 stock 2184.82
13 25 stock 2198.62
13 26 stock 2186.86
13 27 stock 2118.76
13 28 stock 1983.98
13 29 stock 1792.5
13 30 stock 1559.54
13 31 stock 1302.01
14 1 stock 694.77
14 2 stock 840.948
14 3 stock 971.695
14 4 stock 1103.75
14 5 stock 1255.14
14 6 stock 1339.61
14 7 stock 1380.71
14 8 stock 1433.63
14 9 stock 1506.43
14 10 stock 1499.14
14 11 stock 1439.49
14 12 stock 1350.16
14 13 stock 1020.15
14 14 stock 827.979
14 15 stock 941.838
14 16 stock 989.716
14 17 stock 983.681
14 18 stock 1069.64
14 19 stock 1181.54
14 20 stock 1286.43
14 21 stock 1345.86
14 22 stock 1429.64
14 23 stock 1500.97
14 24 stock 1551.27
14 25 stock 1582.37
14 26 stock 1587.12
14 27 stock 1549.57
14 28 stock 1464.5
14 29 stock 1338.98
14 30 stock 1168.57
14 31 stock 972.652
15 1 stock 424.682
15 2 stock 515.281
15 3 stock 595.439
15 4 stock 684.78
15 5 stock 804.348
15 6 stock 874.592
15 7 stock 917.178
15 8 stock 972.364
15 9 stock 1052.56
15 10 stock 1059.23
15 11 stock 991.413
15 15 stock 493.965
15 16 stock 512.922
15 17 stock 492.023
15 18 stock 548.163
15 19 stock 635.146
15 20 stock 724.716
15 21 stock 782.466
15 22 stock 859.941
15 23 stock 927.311
15 24 stock 984.163
15 25 stock 1035.05
15 26 stock 1057.54
15 27 stock 1045.78
15 28 stock 1000.32
15 29 stock 931.518
15 30 stock 816.777
15 31 stock 676.834
16 1 stock 231.768
16 2 stock 284.363
16 3 stock 334.433
16 4 stock 398.84
16 5 stock 503.809
16 6 stock 562.521
16 7 stock 594.743
16 8 stock 637.041
16 9 stock 651.267
16 15 stock 247.297
16 16 stock 255.551
16 17 stock 244.708
16 18 stock 275.866
16 19 stock 326.261
16 20 stock 386.006
16 21 stock 444.986
16 22 stock 499.302
16 23 stock 545.603
16 24 stock 586.55
16 25 stock 614.919
16 26 stock 637.246
16 27 stock 639.251
16 28 stock 618.384
16 29 stock 586.763
16 30 stock 516.962
16 31 stock 426.578
17 1 stock 110.95
17 2 stock 138.899
17 3 stock 166.959
17 4 stock 206.852
17 5 stock 281.772
17 6 stock 318.575
17 7 stock 326.848
17 8 stock 295.897
17 14 stock 105.092
17 15 stock 104.992
17 16 stock 107.976
17 17 stock 104.808
17 18 stock 116.943
17 19 stock 139.884
17 20 stock 172.245
17 21 stock 217.364
17 22 stock 257.207
17 23 stock 291.836
17 24 stock 324.016
17 25 stock 346.126
17 26 stock 364.527
17 27 stock 367.976
17 28 stock 356.304
17 29 stock 335.483
17 30 stock 295.149
17 31 stock 242.544
18 1 stock 46.5703
18 2 stock 59.5397
18 3 stock 73.3179
18 4 stock 93.5199
18 5 stock 131.955
18 6 stock 148.058
18 7 stock 141.59
18 8 stock 107.387
18 12 stock 69.8344
18 13 stock 45.984
18 14 stock 39.7431
18 15 stock 39.7956
18 16 stock 41.2238
18 17 stock 39.9726
18 18 stock 43.9497
18 19 stock 51.5017
18 20 stock 64.541
18 21 stock 90.5528
18 22 stock 114.138
18 23 stock 137.557
18 24 stock 162.267
18 25 stock 181.641
18 26 stock 196.242
18 27 stock 199.073
18 28 stock 191.51
18 29 stock 176.482
18 30 stock 153.845
18 31 stock 125.922
19 1 stock 17.0632
19 2 stock 22.3926
19 3 stock 27.9043
19 4 stock 35.5514
19 5 stock 48.8258
19 6 stock 53.5556
19 7 stock 50.5147
19 8 stock 42.5407
19 11 stock 27.0567
19 12 stock 21.9101
19 13 stock 14.8641
19 14 stock 13.2837
19 15 stock 13.8151
19 16 stock 14.7192
19 17 stock 13.8923
19 18 stock 14.7577
19 19 stock 17.0949
19 20 stock 21.3997
19 21 stock 32.2535
19 22 stock 43.3024
19 23 stock 55.7174
19 24 stock 70.2474
19 25 stock 85.2524
19 26 stock 94.3351
19 27 stock 96.1489
19 28 stock 91.8345
19 29 stock 82.0896
19 30 stock 70.7926
19 31 stock 57.2029
20 1 stock 5.36359
20 2 stock 6.95171
20 3 stock 8.66554
20 4 stock 10.6832
20 5 stock 13.926
20 6 stock 14.8483
20 7 stock 13.84
20 8 stock 12.1064
20 9 stock 10.5288
20 10 stock 9.03455
20 11 stock 7.59374
20 12 stock 5.98327
20 13 stock 4.20747
20 14 stock 4.01316
20 15 stock 4.4824
20 16 stock 4.97087
20 17 stock 4.59085
20 18 stock 4.88468
20 19 stock 5.79991
20 20 stock 7.4754
20 21 stock 11.101
20 22 stock 15.3464
20 23 stock 20.4835
20 24 stock 26.8086
20 25 stock 32.4416
20 26 stock 36.1135
20 27 stock 36.5705
20 28 stock 33.7295
20 29 stock 28.6808
20 30 stock 24.0262
20 31 stock 19.1485
21 1 stock 1.56391
21 2 stock 1.98956
21 3 stock 2.41483
21 4 stock 2.79279
21 5 stock 3.22841
21 6 stock 3.15776
21 7 stock 2.8381
21 8 stock 2.46465
21 9 stock 2.37251
21 10 stock 2.07122
21 11 stock 1.7146
21 12 stock 1.35542
21 13 stock 1.02082
21 14 stock 1.03037
21 15 stock 1.16983
21 16 stock 1.24963
21 17 stock 0.985545
21 18 stock 1.01197
21 19 stock 1.20697
21 20 stock 1.62921
21 21 stock 2.54763
21 22 stock 3.75524
21 23 stock 5.44636
21 24 stock 7.75874
21 25 stock 10.2938
21 26 stock 11.9506
21 27 stock 12.2898
21 28 stock 11.3868
21 29 stock 9.46988
21 30 stock 7.78164
21 31 stock 6.06561
22 1 stock 0.421375
22 2 stock 0.542034
22 3 stock 0.64735
22 4 stock 0.729447
22 5 stock 0.758513
22 6 stock 0.694219
22 7 stock 0.588997
22 8 stock 0.504478
22 9 stock 0.514659
22 10 stock 0.453359
22 11 stock 0.380853
22 12 stock 0.321589
22 13 stock 0.264966
22 14 stock 0.27107
22 15 stock 0.29024
22 16 stock 0.275969
22 17 stock 0.193045
22 18 stock 0.194416
22 19 stock 0.24234
22 20 stock 0.34341
22 21 stock 0.571525
22 22 stock 0.901997
22 23 stock 1.39791
22 24 stock 2.10389
22 25 stock 2.98246
22 26 stock 3.59739
22 27 stock 3.78435
22 28 stock 3.52626
22 29 stock 2.85828
22 30 stock 2.29392
22 31 stock 1.75375
23 1 stock 0.099951
23 2 stock 0.134855
23 3 stock 0.168671
23 4 stock 0.195198
23 5 stock 0.205684
23 6 stock 0.190265
23 7 stock 0.159572
23 8 stock 0.130494
23 9 stock 0.127962
23 10 stock 0.113161
23 11 stock 0.0987641
23 12 stock 0.0887491
23 13 stock 0.0778337
23 14 stock 0.0740502
23 15 stock 0.0709683
23 16 stock 0.0620431
23 17 stock 0.0442043
23 18 stock 0.0471348
23 19 stock 0.0619612
23 20 stock 0.0941446
23 21 stock 0.158744
23 22 stock 0.254669
23 23 stock 0.401773
23 24 stock 0.589613
23 25 stock 0.808298
23 26 stock 0.945001
23 27 stock 0.987526
23 28 stock 0.910094
23 29 stock 0.702119
23 30 stock 0.546532
23 31 stock 0.411493
24 1 stock 0.0176251
24 2 stock 0.0263667
24 3 stock 0.0368376
24 4 stock 0.0480108
24 5 stock 0.0603909
24 6 stock 0.0624812
24 7 stock 0.0560641
24 8 stock 0.0452816
24 9 stock 0.0367529
24 10 stock 0.0305029
24 11 stock 0.0268869
24 12 stock 0.0247866
24 13 stock 0.021028
24 14 stock 0.0189277
24 15 stock 0.01681
24 16 stock 0.0146553
24 17 stock 0.012734
24 18 stock 0.0152922
24 19 stock 0.0222016
24 20 stock 0.0341733
24 21 stock 0.0533132
24 22 stock 0.0815405
24 23 stock 0.118881
24 24 stock 0.15604
24 25 stock 0.175348
24 26 stock 0.181196
24 27 stock 0.173985
24 28 stock 0.148852
24 29 stock 0.104955
24 30 stock 0.079023
24 31 stock 0.0600841
25 1 stock 0.00222762
25 2 stock 0.00374603
25 3 stock 0.00579125
25 4 stock 0.00870481
25 5 stock 0.0127597
25 6 stock 0.0146533
25 7 stock 0.0140186
25 8 stock 0.0113951
25 9 stock 0.00803115
25 10 stock 0.00644323
25 11 stock 0.00564142
25 12 stock 0.00515963
25 13 stock 0.00454115
25 14 stock 0.0041577
25 15 stock 0.00381937
25 16 stock 0.00355804
25 17 stock 0.00357311
25 18 stock 0.00454366
25 19 stock 0.00668312
25 20 stock 0.0102087
25 21 stock 0.014555
25 22 stock 0.0213756
25 23 stock 0.0297014
25 24 stock 0.035613
25 25 stock 0.0357463
25 26 stock 0.0332319
25 27 stock 0.0295424
25 28 stock 0.024069
25 29 stock 0.0163899
25 30 stock 0.012083
25 31 stock 0.009161
26 1 stock 0.000194952
26 2 stock 0.00035704
26 3 stock 0.000597888
26 4 stock 0.00102305
26 5 stock 0.00178903
26 6 stock 0.00230676
26 7 stock 0.0023705
26 8 stock 0.00201235
26 9 stock 0.00140121
26 10 stock 0.00114103
26 11 stock 0.00100936
26 12 stock 0.00094311
26 13 stock 0.000916576
26 14 stock 0.000875265
26 15 stock 0.000842193
26 16 stock 0.000824792
26 17 stock 0.000864588
26 18 stock 0.00111923
26 19 stock 0.00160129
26 20 stock 0.00230436
26 21 stock 0.00305107
26 22 stock 0.00428544
26 23 stock 0.00569822
26 24 stock 0.00647534
26 25 stock 0.00592798
26 26 stock 0.00507092
26 27 stock 0.00425202
26 28 stock 0.0033129
26 29 stock 0.00215174
26 30 stock 0.00155245
26 31 stock 0.00114955
*end

[state-5]
report.type: partition
year: 2002
time_step: five
row column category age[1]
1 1 stock 36073.7
1 2 stock 36073.7
1 3 stock 36073.7
1 4 stock 36073.7
1 5 stock 36073.7
1 6 stock 36073.7
1 7 stock 36073.7
1 8 stock 36073.7
1 9 stock 36073.7
1 10 stock 36073.7
1 11 stock 36073.7
1 12 stock 36073.7
1 13 stock 36073.7
1 14 stock 36073.7
1 15 stock 36073.7
1 16 stock 36073.7
1 17 stock 36073.7
1 18 stock 36073.7
1 19 stock 36073.7
1 20 stock 36073.7
1 21 stock 36073.7
1 22 stock 36073.7
1 23 stock 36073.7
1 24 stock 36073.7
1 25 stock 36073.7
1 26 stock 36073.7
1 27 stock 36073.7
1 28 stock 36073.7
1 29 stock 36073.7
1 30 stock 36073.7
1 31 stock 36073.7
2 1 stock 0.00107508
2 2 stock 0.00107508
2 3 stock 0.00107508
2 4 stock 0.00107508
2 5 stock 0.00107508
2 6 stock 0.00107508
2 7 stock 0.00107508
2 8 stock 0.00107508
2 9 stock 0.00107508
2 10 stock 0.00107508
2 11 stock 0.00107508
2 12 stock 0.00107508
2 13 stock 0.00107508
2 14 stock 0.00107508
2 15 stock 0.00107508
2 16 stock 0.00107508
2 17 stock 0.00107508
2 18 stock 0.00107508
2 19 stock 0.00107508
2 20 stock 0.00107508
2 21 stock 0.00107508
2 22 stock 0.00107508
2 23 stock 0.00107508
2 24 stock 0.00107508
2 25 stock 0.00107508
2 26 stock 0.00107508
2 27 stock 0.00107508
2 28 stock 0.00107508
2 29 stock 0.00107508
2 30 stock 0.00107508
2 31 stock 0.00107508
3 1 stock 1.72804e-011
3 2 stock 1.7053e-011
3 3 stock 1.68257e-011
3 4 stock 1.65983e-011
3 5 stock 1.81899e-011
3 6 stock 1.61435e-011
3 7 stock 1.63709e-011
3 8 stock 1.68257e-011
3 9 stock 1.72804e-011
3 10 stock 1.77351e-011
3 11 stock 1.86446e-011
3 12 stock 1.59162e-011
3 13 stock 1.68257e-011
3 14 stock 1.59162e-011
3 15 stock 1.54614e-011
3 16 stock 1.54614e-011
3 17 stock 1.7053e-011
3 18 stock 1.54614e-011
3 19 stock 1.56888e-011
3 20 stock 1.54614e-011
3 21 stock 1.54614e-011
3 22 stock 1.65983e-011
3 23 stock 1.7053e-011
3 24 stock 1.68257e-011
3 25 stock 1.65983e-011
3 26 stock 1.56888e-011
3 27 stock 1.68257e-011
3 28 stock 1.56888e-011
3 29 stock 1.72804e-011
3 30 stock 1.65983e-011
3 31 stock 1.65983e-011
4 1 stock 1.63709e-011
4 2 stock 1.63709e-011
4 3 stock 1.59162e-011
4 4 stock 1.68257e-011
4 5 stock 1.50067e-011
4 6 stock 1.68257e-011
4 7 stock 1.36424e-011
4 8 stock 1.72804e-011
4 9 stock 1.54614e-011
4 10 stock 1.45519e-011
4 11 stock 1.31877e-011
4 12 stock 1.63709e-011
4 13 stock 1.45519e-011
4 14 stock 1.59162e-011
4 15 stock 1.50067e-011
4 16 stock 1.63709e-011
4 17 stock 1.45519e-011
4 18 stock 1.50067e-011
4 19 stock 1.54614e-011
4 20 stock 1.50067e-011
4 21 stock 1.40972e-011
4 22 stock 1.59162e-011
4 23 stock 1.68257e-011
4 24 stock 1.61435e-011
4 25 stock 1.59162e-011
4 26 stock 1.54614e-011
4 27 stock 1.5234e-011
4 28 stock 1.56888e-011
4 29 stock 1.63709e-011
4 30 stock 1.45519e-011
4 31 stock 1.56888e-011
5 1 stock 1.5234e-011
5 2 stock 1.61435e-011
5 3 stock 1.40972e-011
5 4 stock 1.40972e-011
5 5 stock 1.40972e-011
5 6 stock 1.68257e-011
5 7 stock 1.40972e-011
5 8 stock 1.18234e-011
5 9 stock 1.36424e-011
5 10 stock 1.54614e-011
5 11 stock 1.54614e-011
5 12 stock 1.63709e-011
5 13 stock 1.18234e-011
5 14 stock 1.31877e-011
5 15 stock 1.63709e-011
5 16 stock 1.63709e-011
5 17 stock 1.36424e-011
5 18 stock 1.40972e-011
5 19 stock 1.36424e-011
5 20 stock 1.31877e-011
5 21 stock 1.27329e-011
5 22 stock 1.31877e-011
5 23 stock 1.40972e-011
5 24 stock 1.31877e-011
5 25 stock 1.40972e-011
5 26 stock 1.45519e-011
5 27 stock 1.31877e-011
5 28 stock 1.36424e-011
5 29 stock 1.31877e-011
5 30 stock 1.50067e-011
5 31 stock 1.40972e-011
6 1 stock 1.40972e-011
6 2 stock 1.38698e-011
6 3 stock 1.31877e-011
6 4 stock 1.18234e-011
6 5 stock 1.22782e-011
6 6 stock 1.63709e-011
6 7 stock 1.36424e-011
6 8 stock 1.45519e-011
6 9 stock 1.45519e-011
6 10 stock 1.45519e-011
6 11 stock 1.27329e-011
6 12 stock 1.27329e-011
6 13 stock 1.27329e-011
6 14 stock 1.00044e-011
6 15 stock 1.27329e-011
6 16 stock 1.54614e-011
6 17 stock 1.18234e-011
6 18 stock 1.36424e-011
6 19 stock 1.13687e-011
6 20 stock 1.09139e-011
6 21 stock 1.40972e-011
6 22 stock 1.31877e-011
6 23 stock 1.40972e-011
6 24 stock 1.04592e-011
6 25 stock 1.04592e-011
6 26 stock 1.31877e-011
6 27 stock 1.36424e-011
6 28 stock 1.36424e-011
6 29 stock 1.27329e-011
6 30 stock 9.54969e-012
6 31 stock 1.27329e-011
7 1 stock 1.25056e-011
7 2 stock 1.27329e-011
7 3 stock 1.27329e-011
7 4 stock 1.27329e-011
7 5 stock 1.31877e-011
7 6 stock 1.36424e-011
7 7 stock 1.27329e-011
7 8 stock 1.27329e-011
7 9 stock 1.00044e-011
7 10 stock 1.09139e-011
7 11 stock 9.09495e-012
7 12 stock 1.00044e-011
7 13 stock 1.18234e-011
7 14 stock 1.09139e-011
7 15 stock 1.09139e-011
7 16 stock 8.6402e-012
7 17 stock 1.22782e-011
7 18 stock 1.13687e-011
7 19 stock 1.13687e-011
7 20 stock 1.27329e-011
7 21 stock 1.00044e-011
7 22 stock 8.6402e-012
7 23 stock 1.18234e-011
7 24 stock 8.18545e-012
7 25 stock 7.7307e-012
7 26 stock 1.18234e-011
7 27 stock 1.27329e-011
7 28 stock 1.04592e-011
7 29 stock 1.18234e-011
7 30 stock 9.54969e-012
7 31 stock 8.18545e-012
8 1 stock 8.86757e-012
8 2 stock 8.6402e-012
8 3 stock 9.09495e-012
8 4 stock 8.18545e-012
8 5 stock 1.13687e-011
8 6 stock 8.18545e-012
8 7 stock 1.09139e-011
8 8 stock 1.00044e-011
8 9 stock 1.00044e-011
8 10 stock 1.18234e-011
8 11 stock 5.45697e-012
8 12 stock 8.18545e-012
8 13 stock 7.27596e-012
8 14 stock 7.27596e-012
8 16 stock 9.54969e-012
8 17 stock 8.6402e-012
8 18 stock 1.09139e-011
8 19 stock 8.18545e-012
8 20 stock 1.00044e-011
8 21 stock 1.09139e-011
8 22 stock 1.09139e-011
8 23 stock 1.09139e-011
8 24 stock 1.00044e-011
8 25 stock 5.00222e-012
8 26 stock 8.6402e-012
8 27 stock 6.36646e-012
8 28 stock 6.82121e-012
8 29 stock 5.91172e-012
8 30 stock 6.82121e-012
8 31 stock 7.7307e-012
9 1 stock 8.6402e-012
9 2 stock 9.09495e-012
9 3 stock 6.82121e-012
9 4 stock 9.54969e-012
9 5 stock 9.09495e-012
9 6 stock 5.45697e-012
9 7 stock 9.09495e-012
9 8 stock 3.63798e-012
9 9 stock 7.27596e-012
9 10 stock 8.18545e-012
9 11 stock 7.27596e-012
9 12 stock 9.09495e-012
9 13 stock 1.00044e-011
9 14 stock 9.09495e-012
9 17 stock 5.00222e-012
9 18 stock 4.09273e-012
9 19 stock 5.00222e-012
9 20 stock 9.09495e-012
9 21 stock 4.54747e-012
9 22 stock 7.27596e-012
9 23 stock 4.54747e-012
9 24 stock 8.18545e-012
9 25 stock 3.63798e-012
9 26 stock 3.18323e-012
9 27 stock 4.09273e-012
9 28 stock 5.00222e-012
9 29 stock 5.45697e-012
9 30 stock 7.27596e-012
9 31 stock 5.45697e-012
10 1 stock 5.00222e-012
10 2 stock 5.91172e-012
10 3 stock 6.82121e-012
10 4 stock 5.00222e-012
10 5 stock 6.36646e-012
10 6 stock 7.7307e-012
10 7 stock 4.54747e-012
10 8 stock 5.45697e-012
10 9 stock 5.45697e-012
10 10 stock 3.63798e-012
10 11 stock 6.36646e-012
10 12 stock 8.18545e-012
10 13 stock 7.27596e-012
10 14 stock 5.00222e-012
10 17 stock 4.54747e-012
10 18 stock 6.36646e-012
10 19 stock 6.82121e-012
10 20 stock 6.36646e-012
10 21 stock 3.18323e-012
10 22 stock 5.91172e-012
10 23 stock 8.18545e-012
10 24 stock 5.00222e-012
10 25 stock 2.27374e-012
10 26 stock 2.72848e-012
10 27 stock 6.82121e-012
10 28 stock 4.54747e-012
10 29 stock 2.72848e-012
10 30 stock 4.54747e-012
10 31 stock 4.54747e-012
11 1 stock 3.86535e-012
11 2 stock 4.54747e-012
11 3 stock 4.54747e-012
11 4 stock 3.18323e-012
11 5 stock 5.00222e-012
11 6 stock 6.36646e-012
11 7 stock 5.45697e-012
11 8 stock 5.45697e-012
11 9 stock 6.36646e-012
11 10 stock 5.91172e-012
11 11 stock 5.00222e-012
11 12 stock 5.45697e-012
11 13 stock 1.81899e-012
11 14 stock 3.18323e-012
11 19 stock 3.18323e-012
11 20 stock 4.54747e-012
11 21 stock 5.91172e-012
11 22 stock 6.36646e-012
11 23 stock 2.27374e-012
11 24 stock 5.45697e-012
11 25 stock 5.00222e-012
11 26 stock 2.27374e-012
11 27 stock 3.18323e-012
11 28 stock 1.81899e-012
11 29 stock 1.81899e-012
11 30 stock 3.18323e-012
11 31 stock 3.86535e-012
12 1 stock 2.50111e-012
12 2 stock 3.41061e-012
12 3 stock 4.3201e-012
12 4 stock 3.18323e-012
12 5 stock 1.36424e-012
12 6 stock 2.27374e-012
12 7 stock 4.54747e-012
12 8 stock 1.81899e-012
12 9 stock 4.54747e-012
12 10 stock 2.72848e-012
12 11 stock 1.36424e-012
12 12 stock 1.81899e-012
12 13 stock 2.72848e-012
12 14 stock 2.72848e-012
12 18 stock 2.27374e-012
12 19 stock 4.54747e-013
12 20 stock 4.54747e-012
12 21 stock 2.27374e-012
12 22 stock 3.18323e-012
12 23 stock 2.27374e-012
12 24 stock 3.63798e-012
12 25 stock 3.63798e-012
12 26 stock 2.72848e-012
12 27 stock 2.72848e-012
12 28 stock 2.27374e-012
12 29 stock 4.54747e-013
12 30 stock 9.09495e-013
12 31 stock 2.27374e-012
13 1 stock 1.81899e-012
13 2 stock 1.81899e-012
13 3 stock 2.04636e-012
13 4 stock 3.41061e-012
13 5 stock 2.50111e-012
13 6 stock 6.82121e-013
13 7 stock 4.54747e-013
13 8 stock 2.95586e-012
13 9 stock 1.36424e-012
13 10 stock 3.18323e-012
13 11 stock 1.81899e-012
13 12 stock 6.82121e-013
13 13 stock 2.72848e-012
13 14 stock 1.13687e-012
13 15 stock 9.09495e-013
13 18 stock 2.04636e-012
13 19 stock 2.50111e-012
13 20 stock 2.50111e-012
13 21 stock 1.36424e-012
13 22 stock 1.81899e-012
13 23 stock 4.54747e-013
13 24 stock 2.27374e-012
13 25 stock 2.27374e-012
13 26 stock 2.27374e-012
13 27 stock 1.36424e-012
13 28 stock 2.50111e-012
13 29 stock 0
13 30 stock 1.81899e-012
13 31 stock 1.13687e-012
14 1 stock 1.38698e-011
14 2 stock 1.43245e-011
14 3 stock 1.33014e-011
14 4 stock 6.82121e-013
14 5 stock 1.13687e-012
14 6 stock 6.82121e-013
14 7 stock 6.82121e-013
14 8 stock 1.13687e-012
14 9 stock 1.13687e-012
14 10 stock 1.36424e-012
14 11 stock 4.54747e-013
14 12 stock 4.54747e-013
14 13 stock 1.29603e-011
14 14 stock 1.37561e-011
14 15 stock 1.3074e-011
14 16 stock 1.31877e-011
14 17 stock 1.39835e-011
14 18 stock 1.13687e-012
14 19 stock 1.36424e-012
14 20 stock 4.54747e-013
14 21 stock 1.81899e-012
14 22 stock 2.27374e-013
14 23 stock 1.81899e-012
14 24 stock 1.36424e-012
14 25 stock 9.09495e-013
14 26 stock 1.36424e-012
14 27 stock 1.13687e-012
14 28 stock 4.54747e-013
14 29 stock 0
14 30 stock 1.13687e-012
14 31 stock 1.3415e-011
15 1 stock 1.69393e-011
15 2 stock 1.3415e-011
15 3 stock 1.36424e-011
15 4 stock 1.3415e-011
15 5 stock 1.35287e-011
15 6 stock 1.3074e-011
15 7 stock 1.27329e-011
15 8 stock 1.31877e-011
15 9 stock 9.09495e-013
15 10 stock 0
15 11 stock 1.38698e-011
15 15 stock 1.64277e-011
15 16 stock 1.27329e-011
15 17 stock 1.68825e-011
15 18 stock 1.29603e-011
15 19 stock 1.3074e-011
15 20 stock 1.33014e-011
15 21 stock 1.25056e-011
15 22 stock 1.29603e-011
15 23 stock 1.36424e-011
15 24 stock 1.23919e-011
15 25 stock 9.09495e-013
15 26 stock 6.82121e-013
15 27 stock 4.54747e-013
15 28 stock 1.21645e-011
15 29 stock 1.3415e-011
15 30 stock 1.3074e-011
15 31 stock 1.3074e-011
16 1 stock 1.81046e-011
16 2 stock 1.65414e-011
16 3 stock 1.66551e-011
16 4 stock 1.6712e-011
16 5 stock 1.6712e-011
16 6 stock 1.29603e-011
16 7 stock 1.26192e-011
16 8 stock 1.31877e-011
16 9 stock 1.3074e-011
16 15 stock 1.79625e-011
16 16 stock 1.80478e-011
16 17 stock 1.78204e-011
16 18 stock 1.63709e-011
16 19 stock 1.63141e-011
16 20 stock 1.65414e-011
16 21 stock 1.68257e-011
16 22 stock 1.61435e-011
16 23 stock 1.27329e-011
16 24 stock 1.22782e-011
16 25 stock 1.27329e-011
16 26 stock 1.26192e-011
16 27 stock 1.22782e-011
16 28 stock 1.27329e-011
16 29 stock 1.26192e-011
16 30 stock 1.29603e-011
16 31 stock 1.64846e-011
17 1 stock 1.82467e-011
17 2 stock 1.77351e-011
17 3 stock 1.77351e-011
17 4 stock 1.78204e-011
17 5 stock 1.62004e-011
17 6 stock 1.64277e-011
17 7 stock 1.63141e-011
17 8 stock 1.62004e-011
17 14 stock 1.82467e-011
17 15 stock 1.81473e-011
17 16 stock 1.82325e-011
17 17 stock 1.81757e-011
17 18 stock 1.81615e-011
17 19 stock 1.77067e-011
17 20 stock 1.76783e-011
17 21 stock 1.76215e-011
17 22 stock 1.61435e-011
17 23 stock 1.63709e-011
17 24 stock 1.62572e-011
17 25 stock 1.64846e-011
17 26 stock 1.64846e-011
17 27 stock 1.62004e-011
